loan_amnt,term,installment,purpose,annual_inc,dti,int_rate_pct,revol_util_pct,delinq_2yrs,inq_last_6mths,open_acc,total_acc,emp_length_yrs,credit_history_years,default,dti_band,util_band,rate_band,early_warning_flag,risk_tier
24000.0, 60 months,574.88,debt_consolidation,82000.0,30.22,15.31,49.6,2.0,0.0,18.0,29.0,10.0,14.512328767123288,0,High,Moderate,High,1,Watchlist
35000.0, 36 months,1266.39,home_improvement,80000.0,33.35,18.06,75.0,2.0,3.0,24.0,40.0,4.0,12.427397260273972,1,High,High,High,1,Watchlist
16550.0, 36 months,600.4,credit_card,37000.0,33.54,18.25,41.9,0.0,3.0,17.0,38.0,3.0,14.008219178082191,1,High,Moderate,High,1,Watchlist
30550.0, 60 months,896.51,debt_consolidation,85000.0,35.01,24.99,83.7,0.0,3.0,17.0,44.0,2.0,24.854794520547944,1,High,Very High,Very High,1,Watchlist
15000.0, 60 months,401.51,debt_consolidation,30000.0,31.88,20.49,19.2,1.0,1.0,14.0,55.0,10.0,21.6,1,High,Low,Very High,1,Watchlist
1500.0, 36 months,51.85,debt_consolidation,41000.0,19.2,14.79,91.3,1.0,1.0,8.0,33.0,10.0,19.34794520547945,0,Low,Very High,Moderate,1,Watchlist
20000.0, 36 months,668.98,debt_consolidation,74000.0,16.75,12.49,88.1,2.0,0.0,5.0,22.0,1.0,16.764383561643836,0,Low,Very High,Moderate,1,Watchlist
25000.0, 36 months,854.32,debt_consolidation,65000.0,22.6,13.99,93.2,1.0,0.0,17.0,31.0,10.0,19.013698630136982,0,Moderate,Very High,Moderate,1,Watchlist
12000.0, 36 months,392.81,debt_consolidation,175000.0,14.58,10.99,83.5,1.0,0.0,5.0,24.0,3.0,31.60821917808219,0,Low,Very High,Moderate,1,Watchlist
2225.0, 36 months,74.64,car,60000.0,33.06,12.69,66.0,1.0,0.0,12.0,38.0,3.0,20.265753424657536,1,High,High,Moderate,1,Watchlist
11000.0, 36 months,362.9,credit_card,62357.0,18.19,11.53,88.7,1.0,2.0,11.0,20.0,6.0,29.27123287671233,0,Low,Very High,Moderate,1,Watchlist
5000.0, 36 months,174.09,debt_consolidation,41000.0,36.42,15.31,73.5,2.0,0.0,22.0,29.0,7.0,16.515068493150686,1,High,High,High,1,Watchlist
35000.0, 60 months,1037.38,debt_consolidation,88000.0,30.85,25.49,62.7,2.0,0.0,12.0,35.0,10.0,14.761643835616438,0,High,High,Very High,1,Watchlist
25850.0, 36 months,941.56,debt_consolidation,165000.0,31.13,18.54,68.6,1.0,3.0,25.0,71.0,7.0,20.18082191780822,0,High,High,High,1,Watchlist
21850.0, 36 months,787.42,home_improvement,70000.0,10.54,17.77,93.1,1.0,1.0,9.0,22.0,3.0,15.01095890410959,0,Low,Very High,High,1,Watchlist
16000.0, 36 months,554.57,debt_consolidation,110000.0,36.08,14.99,76.4,0.0,2.0,26.0,51.0,10.0,33.441095890410956,0,High,High,Moderate,1,Watchlist
14000.0, 36 months,506.56,credit_card,100000.0,8.04,18.06,94.4,0.0,2.0,7.0,15.0,10.0,13.923287671232876,1,Low,Very High,High,1,Watchlist
11000.0, 36 months,392.13,credit_card,50000.0,34.83,16.99,75.8,0.0,3.0,8.0,33.0,6.0,26.435616438356163,0,High,High,High,1,Watchlist
35000.0, 36 months,1162.34,credit_card,155000.0,29.78,11.99,80.6,1.0,0.0,11.0,22.0,8.0,21.852054794520548,1,Moderate,Very High,Moderate,1,Watchlist
18000.0, 36 months,602.08,debt_consolidation,60000.0,27.06,12.49,85.0,0.0,3.0,11.0,40.0,1.0,13.175342465753424,0,Moderate,Very High,Moderate,1,Watchlist
12000.0, 36 months,392.81,credit_card,83000.0,7.32,10.99,99.6,2.0,0.0,6.0,17.0,0.0,15.345205479452057,0,Low,Very High,Moderate,1,Watchlist
12550.0, 36 months,455.23,debt_consolidation,37000.0,36.46,18.24,71.1,5.0,0.0,11.0,32.0,10.0,22.013698630136982,1,High,High,High,1,Watchlist
11950.0, 36 months,417.83,debt_consolidation,57000.0,25.56,15.61,83.0,2.0,3.0,16.0,23.0,10.0,32.441095890410956,0,Moderate,Very High,High,1,Watchlist
14000.0, 36 months,469.97,credit_card,48000.0,31.75,12.74,62.0,2.0,0.0,11.0,25.0,9.0,16.17808219178082,0,High,High,Moderate,1,Watchlist
23900.0, 60 months,675.54,debt_consolidation,52000.0,36.64,23.13,39.7,2.0,0.0,27.0,45.0,6.0,40.942465753424656,0,High,Moderate,Very High,1,Watchlist
5000.0, 36 months,178.94,debt_consolidation,32000.0,39.72,17.27,18.3,1.0,2.0,19.0,31.0,5.0,17.263013698630136,0,High,Low,High,1,Watchlist
6000.0, 36 months,203.12,debt_consolidation,61000.0,16.67,13.33,82.4,4.0,2.0,2.0,11.0,7.0,15.345205479452057,0,Low,Very High,Moderate,1,Watchlist
10000.0, 60 months,260.73,debt_consolidation,150000.0,13.01,19.24,88.4,1.0,0.0,12.0,26.0,10.0,14.008219178082191,0,Low,Very High,High,1,Watchlist
7175.0, 36 months,260.3,debt_consolidation,42000.0,33.09,18.25,9.3,0.0,2.0,8.0,10.0,10.0,8.509589041095891,1,High,Low,High,1,Watchlist
18300.0, 36 months,657.56,credit_card,52000.0,22.94,17.56,98.3,1.0,0.0,9.0,20.0,10.0,17.17808219178082,0,Moderate,Very High,High,1,Watchlist
35000.0, 36 months,1290.41,debt_consolidation,65000.0,58.4,19.42,83.1,1.0,1.0,11.0,21.0,6.0,23.52054794520548,1,Very High,Very High,High,1,Watchlist
19150.0, 36 months,694.63,debt_consolidation,84000.0,33.0,18.24,93.9,4.0,3.0,7.0,18.0,10.0,25.76986301369863,0,High,Very High,High,1,Watchlist
14050.0, 60 months,350.24,debt_consolidation,43000.0,38.52,17.14,45.2,0.0,2.0,15.0,33.0,4.0,26.350684931506848,0,High,Moderate,High,1,Watchlist
8000.0, 36 months,268.36,debt_consolidation,55000.0,21.8,12.69,95.5,1.0,0.0,8.0,19.0,6.0,16.84931506849315,0,Moderate,Very High,Moderate,1,Watchlist
11200.0, 60 months,262.41,home_improvement,40000.0,32.55,14.31,79.0,1.0,0.0,9.0,29.0,7.0,13.594520547945203,0,High,High,Moderate,1,Watchlist
6825.0, 36 months,251.98,debt_consolidation,86000.0,19.06,19.52,86.1,0.0,3.0,10.0,17.0,2.0,19.265753424657536,0,Low,Very High,High,1,Watchlist
16000.0, 60 months,382.49,debt_consolidation,55000.0,23.63,15.22,84.2,1.0,0.0,9.0,25.0,10.0,25.183561643835617,0,Moderate,Very High,High,1,Watchlist
25000.0, 60 months,785.81,credit_card,72000.0,49.21,28.49,70.3,1.0,0.0,24.0,47.0,4.0,31.02191780821918,1,Very High,High,Very High,1,Watchlist
3600.0, 36 months,129.38,debt_consolidation,43000.0,30.31,17.57,43.2,0.0,3.0,16.0,24.0,7.0,21.6,1,High,Moderate,High,1,Watchlist
10000.0, 36 months,318.79,debt_consolidation,67500.0,26.1,9.17,96.0,2.0,0.0,9.0,20.0,10.0,17.17808219178082,0,Moderate,Very High,Low,1,Watchlist
22000.0, 60 months,573.12,debt_consolidation,61000.0,18.14,19.2,82.2,2.0,1.0,5.0,26.0,10.0,19.684931506849313,0,Low,Very High,High,1,Watchlist
10000.0, 36 months,356.08,other,54975.0,34.71,16.91,48.0,1.0,1.0,14.0,56.0,10.0,23.931506849315067,1,High,Moderate,High,1,Watchlist
2275.0, 36 months,83.67,credit_card,46100.0,33.79,19.24,74.8,0.0,2.0,17.0,68.0,4.0,19.0986301369863,0,High,High,High,1,Watchlist
2700.0, 36 months,98.96,major_purchase,55000.0,31.86,18.99,73.6,1.0,1.0,14.0,25.0,10.0,22.432876712328767,0,High,High,High,1,Watchlist
3500.0, 60 months,90.78,small_business,43200.0,13.08,18.99,95.9,1.0,0.0,4.0,18.0,10.0,18.43013698630137,0,Low,Very High,High,1,Watchlist
12000.0, 36 months,395.89,credit_card,67000.0,31.36,11.53,60.0,1.0,0.0,15.0,44.0,6.0,13.594520547945203,1,High,Moderate,Moderate,1,Watchlist
2000.0, 36 months,73.45,small_business,50000.0,17.28,19.13,98.5,1.0,1.0,6.0,33.0,0.0,19.92876712328767,1,Low,Very High,High,1,Watchlist
20000.0, 36 months,628.39,debt_consolidation,145000.0,6.72,8.18,89.7,2.0,0.0,9.0,29.0,4.0,19.92876712328767,0,Low,Very High,Low,1,Watchlist
9000.0, 36 months,315.89,debt_consolidation,124998.0,25.43,15.88,81.0,1.0,0.0,19.0,36.0,7.0,23.101369863013694,0,Moderate,Very High,High,1,Watchlist
20000.0, 36 months,683.46,debt_consolidation,110000.0,9.25,13.99,94.0,2.0,1.0,6.0,24.0,10.0,33.441095890410956,0,Low,Very High,Moderate,1,Watchlist
20000.0, 60 months,513.22,debt_consolidation,80000.0,14.63,18.49,90.1,1.0,0.0,7.0,24.0,5.0,23.183561643835617,0,Low,Very High,High,1,Watchlist
26000.0, 36 months,856.64,debt_consolidation,257000.0,6.01,11.44,96.3,1.0,1.0,5.0,8.0,7.0,21.0986301369863,0,Low,Very High,Moderate,1,Watchlist
10800.0, 36 months,376.03,debt_consolidation,27000.0,38.03,15.31,24.0,2.0,0.0,21.0,34.0,6.0,19.684931506849313,0,High,Low,High,1,Watchlist
12000.0, 60 months,274.15,credit_card,36000.0,31.17,13.18,36.8,1.0,1.0,11.0,26.0,10.0,24.016438356164382,0,High,Moderate,Moderate,1,Watchlist
23025.0, 60 months,582.94,credit_card,70000.0,32.49,17.86,78.4,1.0,1.0,12.0,46.0,10.0,24.6027397260274,1,High,High,High,1,Watchlist
4000.0, 36 months,141.8,debt_consolidation,20000.0,30.31,16.59,55.2,1.0,0.0,14.0,24.0,0.0,23.435616438356163,0,High,Moderate,High,1,Watchlist
21000.0, 60 months,692.25,debt_consolidation,62500.0,38.27,30.99,37.4,3.0,2.0,15.0,29.0,10.0,26.268493150684932,1,High,Moderate,Very High,1,Watchlist
12000.0, 36 months,415.93,other,82000.0,33.65,14.99,62.5,0.0,2.0,13.0,45.0,10.0,16.84931506849315,1,High,High,Moderate,1,Watchlist
8000.0, 36 months,282.41,debt_consolidation,42000.0,4.6,16.29,88.1,1.0,2.0,3.0,19.0,10.0,18.84931506849315,0,Low,Very High,High,1,Watchlist
7000.0, 36 months,251.56,debt_consolidation,30000.0,24.36,17.57,93.7,1.0,1.0,6.0,15.0,1.0,19.265753424657536,0,Moderate,Very High,High,1,Watchlist
17050.0, 36 months,625.42,debt_consolidation,65173.0,30.73,19.05,30.4,6.0,0.0,9.0,19.0,3.0,16.01095890410959,0,High,Moderate,High,1,Watchlist
30000.0, 60 months,875.98,debt_consolidation,40000.0,33.75,24.74,82.7,1.0,0.0,6.0,16.0,4.0,16.515068493150686,1,High,Very High,Very High,1,Watchlist
7200.0, 36 months,237.4,debt_consolidation,50000.0,34.69,11.49,39.1,4.0,1.0,15.0,29.0,6.0,27.438356164383563,1,High,Moderate,Moderate,1,Watchlist
7200.0, 36 months,244.93,home_improvement,52000.0,32.1,13.67,32.0,0.0,2.0,7.0,23.0,2.0,17.345205479452055,0,High,Moderate,Moderate,1,Watchlist
31350.0, 60 months,813.07,credit_card,234800.0,12.85,18.99,90.0,1.0,1.0,11.0,16.0,10.0,18.43013698630137,1,Low,Very High,High,1,Watchlist
14000.0, 36 months,530.98,other,180000.0,17.2,21.49,97.4,1.0,3.0,9.0,31.0,10.0,20.92876712328767,0,Low,Very High,Very High,1,Watchlist
7000.0, 36 months,240.85,debt_consolidation,71000.0,36.24,14.47,89.5,1.0,0.0,9.0,24.0,10.0,36.02465753424657,0,High,Very High,Moderate,1,Watchlist
24000.0, 36 months,870.68,credit_card,100000.0,17.81,18.25,86.4,0.0,4.0,8.0,14.0,10.0,19.34794520547945,0,Low,Very High,High,1,Watchlist
4000.0, 36 months,125.7,debt_consolidation,60000.0,12.48,8.19,88.1,3.0,0.0,7.0,23.0,10.0,13.923287671232876,0,Low,Very High,Low,1,Watchlist
15000.0, 60 months,348.95,debt_consolidation,70000.0,30.1,13.99,83.1,1.0,1.0,10.0,21.0,10.0,15.926027397260274,0,High,Very High,Moderate,1,Watchlist
16000.0, 36 months,565.27,debt_consolidation,189000.0,18.76,16.35,84.4,1.0,0.0,11.0,40.0,5.0,28.77260273972603,0,Low,Very High,High,1,Watchlist
13800.0, 36 months,504.81,debt_consolidation,125000.0,14.18,18.85,94.9,0.0,2.0,4.0,19.0,10.0,22.013698630136982,0,Low,Very High,High,1,Watchlist
26425.0, 36 months,890.24,credit_card,72000.0,17.97,12.99,96.3,1.0,0.0,15.0,27.0,10.0,21.6,1,Low,Very High,Moderate,1,Watchlist
16375.0, 36 months,559.58,credit_card,39000.0,22.22,13.99,84.8,1.0,0.0,8.0,15.0,6.0,18.345205479452055,0,Moderate,Very High,Moderate,1,Watchlist
28000.0, 36 months,876.0,credit_card,91939.12,22.76,7.89,94.1,0.0,2.0,11.0,14.0,10.0,18.43013698630137,0,Moderate,Very High,Low,1,Watchlist
2000.0, 36 months,70.31,debt_consolidation,14000.0,34.3,15.99,30.4,2.0,0.0,9.0,19.0,6.0,39.1945205479452,0,High,Moderate,High,1,Watchlist
12000.0, 36 months,392.36,debt_consolidation,60000.0,23.78,10.91,87.6,1.0,0.0,8.0,23.0,3.0,20.0986301369863,0,Moderate,Very High,Moderate,1,Watchlist
5000.0, 36 months,202.77,medical,32704.0,30.87,26.49,52.3,1.0,0.0,11.0,19.0,6.0,20.013698630136982,1,High,Moderate,Very High,1,Watchlist
24000.0, 60 months,564.18,other,40000.0,27.6,14.46,100.1,1.0,0.0,7.0,18.0,10.0,11.175342465753424,0,Moderate,,Moderate,1,Watchlist
35000.0, 36 months,1396.97,debt_consolidation,89000.0,17.03,25.29,87.1,1.0,2.0,12.0,35.0,10.0,33.69315068493151,1,Low,Very High,Very High,1,Watchlist
12000.0, 60 months,277.18,debt_consolidation,40000.0,22.77,13.67,96.9,3.0,0.0,5.0,27.0,2.0,21.852054794520548,0,Moderate,Very High,Moderate,1,Watchlist
27975.0, 60 months,752.89,debt_consolidation,74000.0,14.06,20.75,82.2,2.0,0.0,13.0,21.0,7.0,19.432876712328767,0,Low,Very High,Very High,1,Watchlist
18350.0, 60 months,481.28,debt_consolidation,40000.0,33.54,19.52,51.2,0.0,2.0,15.0,29.0,4.0,34.18904109589041,1,High,Moderate,High,1,Watchlist
3500.0, 36 months,114.44,debt_consolidation,33280.0,17.35,10.91,80.6,5.0,1.0,13.0,23.0,1.0,14.175342465753424,1,Low,Very High,Moderate,1,Watchlist
8400.0, 36 months,320.67,credit_card,28000.0,39.05,21.97,46.6,0.0,2.0,10.0,16.0,1.0,11.342465753424657,1,High,Moderate,Very High,1,Watchlist
7650.0, 36 months,246.81,debt_consolidation,19381.0,31.38,9.99,30.5,2.0,0.0,14.0,22.0,0.0,23.350684931506848,0,High,Moderate,Low,1,Watchlist
10000.0, 36 months,329.72,home_improvement,175000.0,14.8,11.49,94.4,3.0,0.0,7.0,34.0,10.0,15.926027397260274,0,Low,Very High,Moderate,1,Watchlist
15500.0, 60 months,379.33,debt_consolidation,40000.0,22.53,16.29,88.5,1.0,0.0,14.0,25.0,2.0,22.34794520547945,0,Moderate,Very High,High,1,Watchlist
12600.0, 60 months,326.79,debt_consolidation,35000.0,35.97,18.99,21.9,1.0,0.0,9.0,14.0,8.0,49.61917808219178,0,High,Low,High,1,Watchlist
12250.0, 36 months,456.51,debt_consolidation,140500.0,12.67,20.2,81.5,0.0,4.0,20.0,32.0,6.0,24.854794520547944,0,Low,Very High,Very High,1,Watchlist
15600.0, 60 months,383.94,credit_card,40000.0,34.29,16.55,40.3,2.0,3.0,10.0,22.0,3.0,14.926027397260274,1,High,Moderate,High,1,Watchlist
20000.0, 36 months,740.43,debt_consolidation,75024.0,19.77,19.72,87.4,1.0,2.0,12.0,18.0,3.0,12.175342465753424,0,Low,Very High,High,1,Watchlist
20000.0, 36 months,643.0,debt_consolidation,80000.0,15.51,9.75,91.9,1.0,1.0,11.0,28.0,10.0,27.27123287671233,1,Low,Very High,Low,1,Watchlist
35000.0, 36 months,1227.05,debt_consolidation,110000.0,19.3,15.8,96.2,1.0,0.0,9.0,23.0,10.0,25.854794520547944,0,Low,Very High,High,1,Watchlist
22000.0, 36 months,720.15,credit_card,110000.0,16.83,10.99,97.4,1.0,2.0,5.0,13.0,0.0,20.432876712328767,0,Low,Very High,Moderate,1,Watchlist
25000.0, 60 months,602.52,debt_consolidation,75000.0,10.4,15.59,87.6,0.0,2.0,10.0,25.0,5.0,13.26027397260274,0,Low,Very High,High,1,Watchlist
27000.0, 36 months,956.59,debt_consolidation,77000.0,14.14,16.55,90.0,3.0,2.0,11.0,31.0,10.0,27.27123287671233,0,Low,Very High,High,1,Watchlist
6000.0, 36 months,191.25,home_improvement,39980.0,34.81,9.16,8.0,2.0,2.0,13.0,26.0,10.0,17.01095890410959,0,High,Low,Low,1,Watchlist
21000.0, 60 months,521.8,debt_consolidation,55000.0,28.47,16.99,86.6,1.0,0.0,16.0,25.0,10.0,18.43013698630137,0,Moderate,Very High,High,1,Watchlist
8000.0, 36 months,271.45,debt_consolidation,114000.0,27.73,13.49,84.9,1.0,1.0,9.0,19.0,9.0,27.019178082191782,0,Moderate,Very High,Moderate,1,Watchlist
11000.0, 36 months,369.84,credit_card,55000.0,30.74,12.85,70.6,0.0,3.0,15.0,29.0,4.0,15.68219178082192,0,High,High,Moderate,1,Watchlist
9600.0, 36 months,326.57,credit_card,110000.0,1.76,13.67,91.1,5.0,2.0,6.0,26.0,10.0,16.43013698630137,1,Low,Very High,Moderate,1,Watchlist
4950.0, 36 months,174.74,home_improvement,60000.0,17.4,16.29,84.4,0.0,2.0,9.0,13.0,7.0,23.350684931506848,0,Low,Very High,High,1,Watchlist
22000.0, 60 months,530.22,debt_consolidation,117000.0,19.23,15.59,81.5,1.0,0.0,11.0,35.0,1.0,20.51780821917808,0,Low,Very High,High,1,Watchlist
10000.0, 36 months,327.34,debt_consolidation,40000.0,31.32,10.99,46.7,2.0,1.0,16.0,27.0,3.0,12.093150684931508,0,High,Moderate,Moderate,1,Watchlist
12000.0, 60 months,378.65,other,36022.08,25.96,28.69,81.1,2.0,0.0,8.0,23.0,6.0,16.682191780821917,0,Moderate,Very High,Very High,1,Watchlist
14000.0, 36 months,458.28,debt_consolidation,68000.0,38.19,10.99,66.0,4.0,0.0,12.0,36.0,0.0,23.350684931506848,0,High,High,Moderate,1,Watchlist
15000.0, 36 months,494.57,debt_consolidation,72000.0,23.67,11.49,80.0,1.0,1.0,11.0,29.0,6.0,36.44383561643835,0,Moderate,High,Moderate,1,Watchlist
20000.0, 36 months,654.68,credit_card,53000.0,11.35,10.99,90.7,1.0,0.0,14.0,31.0,0.0,13.427397260273972,0,Low,Very High,Moderate,1,Watchlist
13000.0, 36 months,435.65,credit_card,45750.0,32.66,12.62,85.7,1.0,0.0,15.0,21.0,4.0,12.008219178082191,0,High,Very High,Moderate,1,Watchlist
25000.0, 60 months,746.0,debt_consolidation,62000.0,1.8,25.83,81.7,0.0,4.0,3.0,15.0,2.0,13.512328767123288,1,Low,Very High,Very High,1,Watchlist
6000.0, 36 months,199.26,home_improvement,70000.0,30.05,11.99,50.0,0.0,2.0,13.0,25.0,10.0,23.687671232876713,1,High,Moderate,Moderate,1,Watchlist
10000.0, 36 months,329.48,debt_consolidation,140000.0,9.07,11.44,96.0,4.0,0.0,6.0,48.0,10.0,20.92876712328767,0,Low,Very High,Moderate,1,Watchlist
6000.0, 36 months,202.14,debt_consolidation,120000.0,6.22,12.99,80.2,3.0,1.0,7.0,21.0,6.0,18.095890410958905,0,Low,Very High,Moderate,1,Watchlist
29375.0, 60 months,707.96,home_improvement,58788.0,34.41,15.59,34.9,1.0,0.0,19.0,38.0,6.0,14.093150684931508,0,High,Moderate,High,1,Watchlist
18400.0, 36 months,586.58,debt_consolidation,110000.0,13.1,9.17,92.4,5.0,0.0,5.0,27.0,10.0,19.34794520547945,0,Low,Very High,Low,1,Watchlist
5600.0, 36 months,188.13,debt_consolidation,39000.0,24.49,12.79,85.3,1.0,0.0,8.0,14.0,9.0,15.849315068493151,1,Moderate,Very High,Moderate,1,Watchlist
15325.0, 60 months,429.74,debt_consolidation,36500.0,34.27,22.74,58.0,0.0,2.0,15.0,28.0,0.0,12.26027397260274,0,High,Moderate,Very High,1,Watchlist
8550.0, 36 months,298.95,home_improvement,43950.5,32.44,15.61,63.0,3.0,0.0,9.0,13.0,4.0,21.852054794520548,0,High,High,High,1,Watchlist
10000.0, 36 months,306.45,debt_consolidation,101504.0,25.14,6.49,85.4,2.0,0.0,7.0,34.0,10.0,26.435616438356163,0,Moderate,Very High,Low,1,Watchlist
15000.0, 36 months,498.15,debt_consolidation,60000.0,33.84,11.99,9.4,0.0,2.0,25.0,31.0,10.0,17.515068493150686,0,High,Low,Moderate,1,Watchlist
17000.0, 60 months,356.95,debt_consolidation,58000.0,32.03,9.49,22.6,1.0,0.0,16.0,30.0,6.0,15.178082191780822,0,High,Low,Low,1,Watchlist
20000.0, 60 months,529.77,major_purchase,48000.0,32.95,19.99,58.2,1.0,3.0,9.0,41.0,6.0,25.6027397260274,0,High,Moderate,High,1,Watchlist
8500.0, 36 months,296.37,debt_consolidation,33000.0,24.11,15.41,94.2,1.0,1.0,8.0,17.0,10.0,26.268493150684932,0,Moderate,Very High,High,1,Watchlist
11500.0, 36 months,413.28,debt_consolidation,32000.0,14.33,17.57,93.9,0.0,3.0,8.0,17.0,9.0,24.101369863013694,1,Low,Very High,High,1,Watchlist
10000.0, 60 months,230.57,debt_consolidation,95000.0,33.1,13.59,58.8,0.0,2.0,18.0,38.0,10.0,22.34794520547945,1,High,Moderate,Moderate,1,Watchlist
16000.0, 60 months,450.96,debt_consolidation,79791.0,25.85,22.99,94.2,1.0,0.0,9.0,26.0,10.0,17.764383561643836,0,Moderate,Very High,Very High,1,Watchlist
25000.0, 60 months,621.18,credit_card,65000.0,38.12,16.99,48.6,1.0,0.0,34.0,60.0,3.0,32.775342465753425,1,High,Moderate,High,1,Watchlist
1000.0, 36 months,33.36,other,53000.0,25.11,12.29,95.2,2.0,0.0,7.0,22.0,6.0,37.863013698630134,0,Moderate,Very High,Moderate,1,Watchlist
21125.0, 60 months,542.09,debt_consolidation,60000.0,35.59,18.49,43.5,1.0,0.0,11.0,27.0,2.0,18.84931506849315,0,High,Moderate,High,1,Watchlist
13600.0, 36 months,476.87,debt_consolidation,58000.0,25.57,15.81,91.7,0.0,2.0,15.0,22.0,3.0,26.268493150684932,0,Moderate,Very High,High,1,Watchlist
15000.0, 60 months,448.14,other,130000.0,7.32,25.89,93.0,0.0,2.0,7.0,18.0,7.0,15.849315068493151,0,Low,Very High,Very High,1,Watchlist
6500.0, 36 months,227.28,debt_consolidation,22000.0,15.88,15.61,93.0,0.0,2.0,5.0,19.0,6.0,21.0986301369863,1,Low,Very High,High,1,Watchlist
3500.0, 36 months,124.95,debt_consolidation,36000.0,44.45,17.09,38.9,0.0,3.0,8.0,26.0,10.0,15.01095890410959,0,Very High,Moderate,High,1,Watchlist
21200.0, 60 months,556.03,debt_consolidation,53000.0,21.67,19.52,91.0,0.0,2.0,6.0,21.0,3.0,18.682191780821917,0,Moderate,Very High,High,1,Watchlist
9000.0, 36 months,298.89,debt_consolidation,40000.0,22.5,11.99,84.9,3.0,1.0,8.0,15.0,2.0,15.01095890410959,0,Moderate,Very High,Moderate,1,Watchlist
6000.0, 36 months,189.08,other,85000.0,23.97,8.38,85.4,1.0,0.0,9.0,28.0,8.0,26.934246575342467,0,Moderate,Very High,Low,1,Watchlist
13000.0, 36 months,433.59,debt_consolidation,76000.0,34.2,12.29,81.1,1.0,0.0,17.0,37.0,9.0,20.767123287671232,0,High,Very High,Moderate,1,Watchlist
10000.0, 36 months,332.1,house,35000.0,36.21,11.99,7.4,1.0,1.0,12.0,26.0,8.0,17.263013698630136,0,High,Low,Moderate,1,Watchlist
10950.0, 36 months,384.33,credit_card,42000.0,26.72,15.88,81.7,0.0,2.0,8.0,15.0,1.0,14.926027397260274,0,Moderate,Very High,High,1,Watchlist
10000.0, 36 months,356.48,debt_consolidation,52000.0,32.38,16.99,79.6,3.0,2.0,10.0,23.0,10.0,22.0986301369863,0,High,High,High,1,Watchlist
27575.0, 60 months,788.49,debt_consolidation,62000.0,25.47,23.7,90.7,0.0,3.0,16.0,20.0,5.0,34.86027397260274,0,Moderate,Very High,Very High,1,Watchlist
8000.0, 36 months,283.44,credit_card,22900.0,34.28,16.55,36.5,0.0,2.0,9.0,16.0,10.0,16.17808219178082,1,High,Moderate,High,1,Watchlist
4200.0, 36 months,147.64,debt_consolidation,32000.0,39.99,15.99,25.8,1.0,2.0,21.0,51.0,2.0,26.183561643835617,0,High,Low,High,1,Watchlist
20000.0, 60 months,552.04,home_improvement,75000.0,32.08,21.97,62.8,0.0,3.0,15.0,29.0,6.0,26.6027397260274,0,High,High,Very High,1,Watchlist
8400.0, 36 months,289.76,debt_consolidation,43000.0,35.05,14.65,87.8,2.0,1.0,11.0,16.0,3.0,12.846575342465751,0,High,Very High,Moderate,1,Watchlist
23500.0, 36 months,773.71,debt_consolidation,70000.0,8.62,11.39,82.3,3.0,0.0,8.0,15.0,3.0,18.095890410958905,0,Low,Very High,Moderate,1,Watchlist
25000.0, 60 months,662.21,debt_consolidation,135000.0,31.63,19.99,82.1,0.0,2.0,18.0,50.0,10.0,23.268493150684932,1,High,Very High,High,1,Watchlist
25000.0, 36 months,904.57,debt_consolidation,70200.0,33.26,18.06,79.0,0.0,3.0,13.0,16.0,10.0,25.268493150684932,0,High,High,High,1,Watchlist
10000.0, 36 months,308.27,credit_card,70000.0,31.47,6.89,60.8,1.0,0.0,12.0,33.0,10.0,20.18082191780822,0,High,High,Low,1,Watchlist
8000.0, 36 months,271.45,debt_consolidation,102000.0,20.94,13.49,94.4,2.0,4.0,11.0,25.0,1.0,33.02191780821918,0,Moderate,Very High,Moderate,1,Watchlist
21600.0, 36 months,837.6,debt_consolidation,60000.0,30.6,23.13,36.0,1.0,3.0,17.0,32.0,10.0,31.18904109589041,1,High,Moderate,Very High,1,Watchlist
28600.0, 36 months,970.42,debt_consolidation,65000.0,30.27,13.49,73.9,0.0,2.0,16.0,25.0,10.0,12.67945205479452,0,High,High,Moderate,1,Watchlist
4000.0, 36 months,145.6,debt_consolidation,53000.0,21.03,18.49,85.2,0.0,2.0,11.0,48.0,4.0,17.926027397260274,0,Moderate,Very High,High,1,Watchlist
17600.0, 36 months,580.63,credit_card,80000.0,30.65,11.53,83.0,0.0,2.0,19.0,32.0,4.0,18.5972602739726,1,High,Very High,Moderate,1,Watchlist
17275.0, 36 months,581.98,debt_consolidation,116000.0,13.58,12.99,89.4,0.0,3.0,12.0,18.0,9.0,28.85753424657534,0,Low,Very High,Moderate,1,Watchlist
8000.0, 36 months,301.36,other,36012.0,25.82,20.99,80.0,0.0,3.0,6.0,40.0,0.0,27.77260273972603,0,Moderate,High,Very High,1,Watchlist
10800.0, 60 months,299.21,debt_consolidation,50000.0,34.61,22.15,15.4,0.0,5.0,18.0,48.0,10.0,30.186301369863013,0,High,Low,Very High,1,Watchlist
20000.0, 36 months,678.46,debt_consolidation,120000.0,12.8,13.47,81.0,0.0,2.0,14.0,49.0,4.0,25.101369863013694,0,Low,Very High,Moderate,1,Watchlist
5000.0, 36 months,172.48,debt_consolidation,52000.0,10.34,14.65,81.2,2.0,0.0,7.0,17.0,10.0,22.265753424657536,0,Low,Very High,Moderate,1,Watchlist
28000.0, 60 months,803.56,debt_consolidation,74500.0,32.31,23.88,28.0,0.0,2.0,16.0,33.0,6.0,11.26027397260274,0,High,Low,Very High,1,Watchlist
